name,nn,nnr,ir,lr,mvr,spline
logis_35,0.36981986839596104,0.5084970196059004,0.5739288605938002,0.7826286764705882,0.6811710944810768,0.6802186606156205
logis_36,0.17033536640467253,0.5077690637615833,0.5716103026880306,0.7708681135225376,0.5714596603109283,0.6962252959485269
logis_37,0.3781591598189178,0.513691921721895,0.5915728977464483,0.7802469135802469,0.6707235335860393,0.7006521492059723
logis_38,0.3604327486621086,0.5087391421214491,0.5613512232640474,0.7837423312883436,0.6601032721186262,0.6787276475472235
logis_39,0.3756110429178873,0.5158274902351978,0.5780745744973192,0.8069526627218935,0.6711398378484732,0.6829108330041509
logis_4,0.1193181782550822,0.41384614788623797,0.46570757614449754,0.7501012383043116,0.4201913350018433,0.4586349136367266
logis_40,0.2344078491950801,0.5113144141670471,0.5542295652091844,0.7879955947136564,0.6708094516421708,0.6784126778110364
logis_41,0.3791976139811378,0.5110796555943999,0.591321247412025,0.7859311740890689,0.6962748806070633,0.6972715265277384
logis_42,0.3722694179324765,0.5112074522071104,0.5813661973410529,0.78125,0.6746824446087043,0.6868029503183242
logis_43,0.28523951353103716,0.509205338384886,0.5757130372192399,0.7729591836734694,0.6645600118986184,0.6825168910246011
logis_44,0.3790788903623371,0.5142265376574711,0.5834856146947498,0.7866847826086957,0.6822924531137478,0.6820503003666208
logis_45,0.24603530076143137,0.5133050978031262,0.5764249831420458,0.7814039408866995,0.6726914278646898,0.6690980062791402
logis_46,0.3576981116789868,0.5099583154857241,0.5849487454604135,0.7826704545454546,0.6686684710028639,0.6986538622580096
logis_47,0.3699357535680958,0.5113227335339564,0.5734338538221659,0.7889390519187359,0.6631027099009092,0.6734204394933635
logis_48,0.37122946822102215,0.5081256933191067,0.5705997281012029,0.7730978260869565,0.6728344500925034,0.6769142975302835
logis_49,0.36722504792121125,0.5178447325481177,0.5601082289515746,0.7941666666666667,0.6692420582573928,0.6919575354721912
logis_5,0.11995341676707583,0.4174046130245682,0.4575900227064827,0.7500929870832488,0.41682600122969765,0.46815819036841855
logis_50,0.3662544859504907,0.5074245699338851,0.5744513386551724,0.7759965337954939,0.6751229878217975,0.6699694579585584
logis_51,0.3787825867444496,0.5129767895466388,0.5791446300046011,0.7928743961352657,0.6711984096586474,0.6666947613427991
logis_52,0.13542026424138087,0.5131107163404525,0.5694866709079021,0.8009708737864077,0.690608120753033,0.6597195634337025
logis_53,0.37590811483648723,0.5157330907307758,0.6063474801328781,0.8126892535651504,0.6801518850888726,0.7243924918239162
logis_54,0.36558531931497307,0.5142483241748816,0.576429184541573,0.8082460732984293,0.6721093635876405,0.6753350964513348
logis_55,0.3721914535411178,0.5091980012693942,0.5755250212963268,0.7941468253968254,0.6815001112362826,0.676052729441067
