0.017365985038211997,0.0206927178111277,3.29176093853502e-12,159263,0.0503177830416695,51247,-0.8554499164644921,0.9958747507352661,beta
0.017349457396718074,0.0208633126789034,3.30564137443172e-12,158851,0.0503645349260209,50969,-0.854086620141898,0.99584690184534,beta
0.02808153009035227,0.0203447753208761,3.20650248346319e-07,512,0.0561183444897868,167,-0.910561135067193,0.9962438796497092,beta
0.028313928042743578,0.0228780377920413,2.7569865616117704e-07,551,0.0535276278036046,184,-0.845924432831624,0.9947177230879879,beta
0.03216479480616554,0.0143260033914778,7.52990367243368e-07,343,0.0571685127866897,114,-1.0696634224432802,0.997325766242329,beta
0.03312858342737373,0.0176600328931495,7.237337448048159e-07,347,0.0552834401097097,110,-0.9898565739395491,0.996748841255929,beta
0.029282146646581794,0.0179901652797608,4.35482813712487e-07,442,0.0575896585221617,143,-0.9507510544674821,0.996898243985867,beta
0.030513758954831056,0.0252505630040837,3.6949433153247704e-07,458,0.0519830658738666,145,-0.773523516269275,0.993364759549704,beta
0.028313172997626177,0.0318377793544956,3.25942247575115e-07,487,0.0537589558328184,169,-0.7025924758023229,0.991142638388833,beta
0.03468296982776247,0.0254419943455233,7.89598433173555e-07,325,0.0559989000704373,115,-0.817985270756569,0.9939969809458001,beta
0.027038337065318857,0.0290883873197105,2.81938743665259e-07,541,0.0511500023844731,176,-0.7626236303139978,0.9930012407464859,beta
0.02633471159189663,0.0154602794579245,2.2811409917063303e-07,588,0.0589787513211604,208,-0.980899733402487,0.9977297462609258,beta
0.017362380547142585,0.0206491080411542,2.81669824832435e-12,172088,0.0503333539303323,55187,-0.856682709895114,0.995899691408133,beta
0.028102419253472163,0.0170135836156031,3.07968824320454e-07,518,0.055150203536933,165,-0.931408358848813,0.996676487930343,beta
0.03351254014644864,0.0215097455170947,7.681181344105409e-07,343,0.0603836934265172,132,-0.8799628894381178,0.9955573781706349,beta
0.03593986811338282,0.0248827265815496,7.02949435602413e-07,347,0.0546172082153334,114,-0.8203609777784749,0.9944195406071271,beta
0.03010767567805967,0.0281749679169329,3.04759735543324e-07,521,0.049113804695792004,161,-0.7274947362376321,0.992592973761932,beta
0.028327884007423008,0.0167380545706811,4.66801891369895e-07,420,0.0620848471879029,151,-0.9544376176633901,0.997216328567159,beta
0.03327506660953948,0.0200960450137614,4.3779426914826e-07,421,0.0546355388377122,129,-0.91395130671273,0.9962856348331579,beta
0.033114158487858855,0.0206268855963992,6.95174307002319e-07,337,0.0545490106094518,125,-0.889534812197437,0.995978701705791,beta
0.033677261272138125,0.0254432710825691,6.10096713630727e-07,367,0.053369328356615994,117,-0.838903531847405,0.994007727135867,beta
0.03066689084673729,0.0218975709830038,5.7462966071355e-07,390,0.0586709577470906,130,-0.871274221478626,0.9955308165683,beta
0.029745854401369613,0.0190115928277208,4.19431635387283e-07,460,0.0552493033498657,154,-0.8760821910687241,0.995814081738738,beta
0.01736491394326576,0.0204487925969635,2.91706920491991e-12,169180,0.0503384091651775,54251,-0.860076052051729,0.995963311688838,beta
0.02929963175799589,0.0187861947522094,4.1616283073856396e-07,468,0.0560770147324417,156,-0.935434120836192,0.996849832561105,beta
0.017358330777113545,0.0206023522918902,3.5270562952684603e-12,153824,0.0502889282247028,49354,-0.8561744884097429,0.9958895204773729,beta
0.01735736295266185,0.0204930582725552,2.433481836643e-12,184823,0.0503548153598386,59447,-0.858697113569913,0.995938466043105,beta
0.017356738879454183,0.0209052285160122,3.5084341351768804e-12,154360,0.050128808024620004,49330,-0.8519993863614529,0.9958072988043051,beta
0.017356951824854347,0.0206460896668371,3.0670366995803197e-12,164944,0.0504046328560845,53050,-0.8564274554206909,0.995893756611239,beta
0.0173579295602394,0.0206281180118171,2.2970598455146804e-12,190169,0.0502927210517155,60915,-0.85791710064521,0.9959239067443321,beta
0.017354267364189893,0.0208929540726426,2.88464158301671e-12,170062,0.0501530019870888,54545,-0.853556122348326,0.995838055097823,beta
0.017363810318567294,0.0204838425764988,3.4735250268296003e-12,154658,0.0502231611780962,49709,-0.857935158993559,0.995923800487702,beta
0.017350750399062496,0.0203352162407008,2.35200715443689e-12,188235,0.0502391511526208,60351,-0.8609211026320659,0.995980779401359,beta
0.017363292741424015,0.0208583916638594,2.94752810427381e-12,168189,0.0503220837044969,53924,-0.8536052066954541,0.9958395718155971,beta
0.02889956710241032,0.021442094347319997,4.1030860918820295e-07,468,0.0593941354338366,155,-0.886799683726297,0.995845134714689,beta
0.026633229826677207,0.022049150427863998,2.66059632964088e-07,557,0.0542020391694831,196,-0.8510214114987579,0.995272804482855,beta
0.027790118239985926,0.0242063480895218,3.44078736153859e-07,488,0.0525942063103192,166,-0.795150084869458,0.9942806999130408,beta
0.03047134816479351,0.0230222446121373,4.6634768232277604e-07,420,0.0543908756136231,142,-0.8325773802650299,0.9948561651829109,beta
0.03365488023183947,0.0194987406933737,7.473532036509691e-07,343,0.0609935784243033,111,-0.951267565069136,0.9958853286724649,beta
0.029098935917976056,0.0250222924498495,4.59059799408445e-07,410,0.0526575996392247,139,-0.794840480992082,0.9937968651909821,beta
0.03147563358357566,0.0232807146533107,5.29679649754128e-07,384,0.0562072255231404,133,-0.8471526165865358,0.995077404676949,beta
0.03178808885313086,0.0153328370624368,5.41946345367449e-07,381,0.0580172055263567,122,-0.974435363642463,0.997215737469362,beta
0.030530390592971586,0.0279093075281644,2.98690716186685e-07,535,0.0545836236521932,167,-0.8147159324731991,0.993156834305736,beta
0.017359256433982485,0.0207096623310196,3.19889911165394e-12,161218,0.050104121985503,51448,-0.856479402090649,0.995891927986772,beta
0.03130444654587211,0.0136042116571568,5.71587926188839e-07,381,0.066345902467262,132,-1.03007028161488,0.998277590546958,beta
0.029627120813095775,0.0233081672249019,3.2555026675376897e-07,499,0.0500734425584958,171,-0.827260950657065,0.994384065243625,beta
0.028436864919369014,0.0213108152583351,4.14263869424522e-07,453,0.0536744438485716,149,-0.8496668116371461,0.995208877767427,beta
0.03199904987628554,0.0148917977274608,8.55096520798059e-07,304,0.0572493425435395,107,-1.0324598293039302,0.997416779808826,beta
0.029853615689081802,0.0240496637465234,3.92748140569969e-07,447,0.0537940055260596,160,-0.798241660593474,0.9942005949054019,beta
0.027634826807662584,0.0261072164362879,2.67290843359776e-07,572,0.0504320901510803,172,-0.7863699829512679,0.993935957548869,beta
0.029591672837944717,0.0205130657851805,3.24252387524363e-07,517,0.056023881651891,174,-0.9007834085852142,0.996304218043129,beta
0.029971377127307675,0.0197813866266981,6.52804890430614e-07,355,0.0579572541135136,117,-0.9194652221500699,0.9962609686237679,beta
0.030942620810644857,0.0184688847961573,6.30708466895123e-07,367,0.0636012698318317,125,-0.962860850735029,0.996723400263729,beta
0.032118669429053,0.0266010251786659,8.14165506037362e-07,321,0.0559817738814636,114,-0.837019015247602,0.993775249242794,beta
