0.017414617540543683,0.0208808040909612,6.11905228118269e-06,3.11471372278776e-12,163425,0.0499336189841178,52364,-0.851437770129185,0.995797066146499,beta1
0.017472257387997608,0.020612546835564,5.03882413999869e-06,2.11446624994086e-12,198460,0.0503154639116971,63462,-0.857631565827766,0.995918405472249,beta10
0.01733802326481252,0.0209211662163454,6.32955458924356e-06,3.34977519158134e-12,157990,0.0504261653320994,50735,-0.852267709048298,0.995812049216452,beta11
0.017734687896417384,0.0201690179905005,6.24738390798853e-06,3.24636628417588e-12,160068,0.0504976529116931,51442,-0.865783816377924,0.996074239608224,beta12
0.017569112059532325,0.0205969737248775,5.78241913286843e-06,2.79489755223168e-12,172939,0.0505316195600388,55418,-0.856101267962241,0.995887654794968,beta13
0.01783407799044505,0.0207720617752622,5.65179303133919e-06,2.65538146677701e-12,176936,0.05042322195239,56801,-0.855352868632687,0.995873300220699,beta14
0.01737177810429849,0.0206777560420265,5.11545583826975e-06,2.18651297646662e-12,195487,0.0502204312638182,62585,-0.855502442244937,0.995876155618029,beta15
0.017336005366054345,0.0208764848122841,5.81057524694945e-06,2.82282440285307e-12,172101,0.0501571093327513,55035,-0.851448840160383,0.995797453484815,beta16
0.01772607653959538,0.0208403092629461,6.1849038865936e-06,3.18213056878725e-12,161685,0.0503024019419785,51778,-0.853930762579658,0.995844935102906,beta17
0.017791631590509734,0.0205715809173246,5.78673564455555e-06,2.79305434452283e-12,172810,0.0500728554228453,55363,-0.858056592770468,0.995926035845726,beta18
0.017461473831964603,0.0204823145700077,5.39907243935492e-06,2.42768774468212e-12,185218,0.0501879487483962,59225,-0.8580799148266,0.995926605517463,beta19
0.0174408884370672,0.0208651154017352,5.96057674540588e-06,2.94712269942192e-12,167770,0.050133612408978,53782,-0.851786212203199,0.995803664060066,beta2
0.017361178855394198,0.0205753599314222,6.61087091613449e-06,3.64049334834153e-12,151267,0.0503242211403891,48388,-0.857914639869912,0.995923799287256,beta20
0.017830402412219403,0.0204819884911933,5.60651252494898e-06,2.61940554278002e-12,178365,0.0502096532534863,57241,-0.858911002353511,0.995942995264658,beta3
0.017354366641956567,0.0207459925652163,5.99574302245406e-06,3.00948641038161e-12,166786,0.0501660497045131,53531,-0.855018818411693,0.995865880649495,beta4
0.017820277430234822,0.020685973126078,5.77971205474543e-06,2.7923157710179e-12,173020,0.0502843027149205,55408,-0.856422885975463,0.995894121833158,beta5
0.01750716393260883,0.0209608820159302,5.19512904700553e-06,2.24500571507908e-12,192489,0.0498887898524582,61449,-0.849103306422788,0.995751745112703,beta6
0.01757816655285617,0.0202758272827871,6.00615029790506e-06,3.00508592782542e-12,166497,0.0505250595491041,53491,-0.863419003902746,0.996029336444022,beta7
0.01734033436205673,0.0202655272588806,5.78566428104443e-06,2.79867299918477e-12,172842,0.0503939828966369,55465,-0.861635827903585,0.995994223647101,beta8
0.0174182152003224,0.0207373111263403,6.08165226328689e-06,3.08071739140553e-12,164430,0.0503687892242433,52735,-0.854456394595888,0.995855404779218,beta9
0.017438129746438498,0.0647513063658039,5.80244979430315e-06,2.81304902415022e-12,172342,0.00499221136414865,14897,1.17614457873778,0.955338201884282,logis1
0.01735421983729571,0.0649568048260634,5.13123123893578e-06,2.18830515016129e-12,194886,0.0042295286536134,15291,1.18039985127935,0.955151854417763,logis10
0.017554461077833847,0.0642925272087293,5.22894955632363e-06,2.27273049726023e-12,191244,0.00651482390906944,19339,1.11222988850354,0.955943770770633,logis11
0.017356897397052665,0.0642377125721637,6.6321793341292e-06,3.6553893600993e-12,150781,0.00627837582806264,14691,1.1209539973933,0.955975791802211,logis12
0.017427736821943405,0.0646748490751626,5.02358573502595e-06,2.10260926139615e-12,199062,0.00573347422772232,18484,1.18132469199207,0.955216405008666,logis13
0.017430851390207076,0.0647682221045546,5.72275539226627e-06,2.73473259450983e-12,174742,0.00555805765724772,16093,1.17365625640027,0.955187377968727,logis14
0.017422978703162666,0.0647877126307009,5.4977981318482e-06,2.520142188561e-12,181892,0.00540418145468878,16359,1.23912131475317,0.954866970580848,logis15
0.01733309655547699,0.0654916971719381,6.62106956757795e-06,3.64160400814465e-12,151034,0.00583268885720158,14375,1.19536832165636,0.954521081491392,logis16
0.0174483886528719,0.0656377237213635,6.45456951248637e-06,3.46764310749959e-12,154930,0.00541382984110181,14097,1.24258063481069,0.954036524735475,logis17
0.017544747809564065,0.0646638291877338,5.68330359071121e-06,2.69089666946883e-12,175955,0.00672438627069503,18111,1.16878618317624,0.955290383665954,logis18
0.017446876192573565,0.0649562107425848,6.23429736351564e-06,3.24351585619861e-12,160404,0.00581473547143258,15049,1.18230980371983,0.955062980618358,logis19
0.01747203838991279,0.0646733150469249,5.8154749789189e-06,2.81108130746628e-12,171956,0.0055991754930991,15912,1.14795910016023,0.95546371633643,logis2
0.01735042762859355,0.0646870794633574,5.78001271602797e-06,2.77470150267498e-12,173011,0.00579533722237093,16193,1.1602297946572,0.955387116719965,logis20
0.017462654656046708,0.0656007960815024,6.44649729569439e-06,3.46417699374683e-12,155124,0.00628026339903442,15409,1.20716142131391,0.95427262899994,logis3
0.017547233646505875,0.0643782188116224,6.25113301785949e-06,3.2671839734516e-12,159972,0.00533731749152921,14316,1.14183038896673,0.955754164485143,logis4
0.017437848297622252,0.065220901245188,6.0147843399075e-06,3.01717548204399e-12,166258,0.00612101492855462,16226,1.14748874007345,0.955144181340783,logis5
0.01743993948264141,0.0651138549021768,6.10414899006855e-06,3.11721231687256e-12,163824,0.00488743656032377,14090,1.20400650341064,0.954833997658103,logis6
0.01742875637335061,0.0649171132139628,5.57422922345413e-06,2.59371181271029e-12,179398,0.00411182650960535,14012,1.20865257274436,0.954973146710158,logis7
