"0.02069388531149151","3.2945341219747287e-12","159264.0","0.050308404592436","51241.0","-0.8554156433127216","0.9958740910461764","0.01732392281231249","0.1","0.1","0.8","opt","spline"
"0.04305297647701442","3.0625181589092004e-06","160.0","0.0643655476908653","48.0","-0.7078751148792","0.9809185755740981","0.04682777613357789","0.8","0.1","0.1","opt","spline"
"0.0179936258807359","2.836315414041471e-06","159.0","0.08917533913636176","60.0","-1.3635661461084323","0.9973854896170081","0.04173375278780476","0.8","0.1","0.1","opt","spline"
"0.015517869430063126","3.1281580379752857e-06","159.0","0.08890853069878629","55.0","-1.1626196325625662","0.9976934255752884","0.04811871008164107","0.8","0.1","0.1","opt","spline"
"0.014032807344572172","3.209594633089687e-06","160.0","0.08134175192950514","60.0","-1.2332258657399886","0.998177096613103","0.043560741980297316","0.8","0.1","0.1","opt","spline"
"0.009806721786566535","3.394314227242619e-06","159.0","0.09069297933630605","61.0","-1.2589010456983734","0.9991412072282839","0.044947826706735534","0.8","0.1","0.1","opt","spline"
"0.014350038912209585","3.0340088592120557e-06","159.0","0.08578878180539926","61.0","-1.212279577437411","0.9982991359810909","0.048019867330373694","0.8","0.1","0.1","opt","spline"
"0.031021158054047312","3.4447866518491213e-06","159.0","0.08334650552245307","56.0","-1.0965173290013424","0.9931195291402916","0.043461849042672245","0.8","0.1","0.1","opt","spline"
"0.017945764250941753","3.4748001913122232e-06","160.0","0.0923912643999767","58.0","-1.2482723884300366","0.9973544615953231","0.04624561918137325","0.8","0.1","0.1","opt","spline"
"0.013804746654818113","3.325238299936818e-06","159.0","0.09098489261002429","60.0","-1.2823575143812005","0.9983676042312704","0.048526085033068725","0.8","0.1","0.1","opt","spline"
"0.014577374333695024","2.9895577357616773e-06","159.0","0.08977494893113096","55.0","-1.265713306155697","0.9980185639466157","0.04205543826098129","0.8","0.1","0.1","opt","spline"
"0.01848716922435184","2.7090677763600517e-06","159.0","0.07996369451524729","53.0","-1.056909220802811","0.9972462758013202","0.047069089590428534","0.8","0.1","0.1","opt","spline"
"0.012427713550939648","3.581778702576851e-06","160.0","0.09115230636795567","58.0","-1.2783803891953736","0.9985973054022654","0.043206757791411046","0.8","0.1","0.1","opt","spline"
"0.025199244958277068","3.4357366321422354e-06","159.0","0.08012913721664","55.0","-1.098522887571861","0.9949894916566522","0.04436501071645189","0.8","0.1","0.1","opt","spline"
"0.019725616203995894","3.0916580400501048e-06","159.0","0.08017031955876865","58.0","-1.1477177074470537","0.9969443868547483","0.04662464217288622","0.8","0.1","0.1","opt","spline"
"0.014762701054115583","3.2639670626363764e-06","159.0","0.09018636763050912","57.0","-1.3118382268178332","0.998187786946589","0.03999138255301412","0.8","0.1","0.1","opt","spline"
"0.020259922202549303","3.2364536507346724e-06","160.0","0.08187167192780126","59.0","-1.1999954624896318","0.9969348159095892","0.04252522716595404","0.8","0.1","0.1","opt","spline"
"0.021773033599729458","3.383029354057904e-06","159.0","0.08637240419884057","55.0","-1.1657727303773509","0.9958153370984394","0.04730603080869252","0.8","0.1","0.1","opt","spline"
"0.020023158272695747","3.479943200222489e-06","159.0","0.08595486772783743","53.0","-1.3625988963784552","0.9968851167041568","0.04421730648152476","0.8","0.1","0.1","opt","spline"
"0.020579539555768852","3.445843815793077e-06","160.0","0.09550784151143683","57.0","-1.3935131739947675","0.9968509495767555","0.042277690680798743","0.8","0.1","0.1","opt","spline"
"0.01931697263382566","3.0387929583706613e-06","159.0","0.08546862962382232","59.0","-1.2864272869227211","0.9964923588937057","0.051214461654874935","0.8","0.1","0.1","opt","spline"
"0.012940806237276305","3.251382467708135e-06","159.0","0.08265771421854493","58.0","-1.2224754627754633","0.9985090749440851","0.04965624119697051","0.8","0.1","0.1","opt","spline"
"0.008063533687040974","2.888356989309081e-06","159.0","0.09043994282361734","65.0","-1.2484915919842048","0.9994152736780983","0.04992429609163919","0.8","0.1","0.1","opt","spline"
"0.01621792775610834","3.6031985988971606e-06","160.0","0.08967525905113095","60.0","-1.1929727243621506","0.9975858667830763","0.04398986317565251","0.8","0.1","0.1","opt","spline"
"0.015109129636618581","3.401335382183311e-06","159.0","0.07470302813392027","50.0","-1.1986749943780433","0.9973455123444833","0.04329180710809226","0.8","0.1","0.1","opt","spline"
"0.01869576036570831","3.152275365392999e-06","159.0","0.09631347011092799","58.0","-1.381916627118001","0.9967585011011517","0.04052672829920174","0.8","0.1","0.1","opt","spline"
"0.010814072691534353","3.3789990462644326e-06","159.0","0.08641227472495684","57.0","-1.2089302441535419","0.9988132226854319","0.05064506162615275","0.8","0.1","0.1","opt","spline"
"0.010148146306669577","3.4835741311752624e-06","160.0","0.08174010731782491","67.0","-1.1431582533263958","0.9990728819404735","0.045738464742310414","0.8","0.1","0.1","opt","spline"
"0.015918186181346564","3.561583350125641e-06","159.0","0.0882489530506049","60.0","-1.2501998871745654","0.9977837133798159","0.04412575141334907","0.8","0.1","0.1","opt","spline"
"0.018074774566311565","3.4886710219011697e-06","159.0","0.0829674282318593","60.0","-1.2249376186542518","0.9972896346404198","0.042330732750458136","0.8","0.1","0.1","opt","spline"
"0.01732639983583462","3.2791099628789983e-06","159.0","0.08567175757748792","57.0","-1.2869502229018757","0.9973088110249829","0.045145206654241654","0.8","0.1","0.1","opt","spline"
"0.015813934344577115","3.134222608042813e-06","160.0","0.07965496006233651","62.0","-1.1266273897691734","0.9975928092223508","0.04222196463226727","0.8","0.1","0.1","opt","spline"
"0.019338598024885505","3.381323294450979e-06","159.0","0.09452946556142224","48.0","-1.3673190210313189","0.9968987719878266","0.04450745632463035","0.8","0.1","0.1","opt","spline"
"0.025535649266708833","3.571209748353666e-06","159.0","0.07257631452576155","58.0","-0.966500855541153","0.9950841906471027","0.04639073549734476","0.8","0.1","0.1","opt","spline"
"0.022913246316523122","3.3339676689252672e-06","159.0","0.0780903316316498","56.0","-0.9909399340330345","0.9950071844112581","0.05181669342268025","0.8","0.1","0.1","opt","spline"
"0.01124453406930881","3.224335353487921e-06","160.0","0.07387928800822534","57.0","-1.1279886599282056","0.9987398392806897","0.04415721115402428","0.8","0.1","0.1","opt","spline"
"0.01880221997465309","3.4607209047826934e-06","159.0","0.07955199341660062","58.0","-1.0537143311815884","0.9966435746348509","0.04352209111797569","0.8","0.1","0.1","opt","spline"
"0.01557625933628325","2.773426080580927e-06","159.0","0.09353521512004741","62.0","-1.2448202668187982","0.9977089623040785","0.045806662486151506","0.8","0.1","0.1","opt","spline"
"0.012954566682360913","3.132563983584604e-06","160.0","0.08681998810082964","54.0","-1.1939756299648419","0.9984001364797905","0.04472576154624068","0.8","0.1","0.1","opt","spline"
"0.011312629676114032","3.2331898221069916e-06","159.0","0.08255946393768084","65.0","-1.2872594724471695","0.9987762521638344","0.04084250876451062","0.8","0.1","0.1","opt","spline"
"0.012569145684740534","3.3931215457458213e-06","159.0","0.0838657862924658","59.0","-1.2237838781022405","0.9987074719138375","0.04399735477819485","0.8","0.1","0.1","opt","spline"
"0.01368784118938077","3.05392772430397e-06","159.0","0.0814163115466539","55.0","-1.1214637464465373","0.9983436517330998","0.04191958703833545","0.8","0.1","0.1","opt","spline"
"0.018564018835133436","3.0325285462123225e-06","160.0","0.08148985652259141","57.0","-1.0927471486143727","0.9968624621926631","0.04266400828704932","0.8","0.1","0.1","opt","spline"
"0.018358206289688848","3.5852046942601927e-06","159.0","0.07881268968984616","60.0","-1.1223107322178434","0.9972487140348851","0.045270537981767445","0.8","0.1","0.1","opt","spline"
