name,nn,nnr,ir,lr,mvr,spline
beta_42,0.030664102989871184,0.18763597370114513,0.4949011854921481,0.9914507772020725,0.30451643962453845,0.8431230734427488
beta_43,0.11988271784920818,0.1837828640567223,0.47808955540927944,0.9587136929460581,0.31696811333601327,0.759029652155776
beta_44,0.08903952663864814,0.1832689527566192,0.4711165946016065,0.945393634840871,0.32938894740693514,0.7768463892140076
beta_45,0.10683646068770275,0.1850693435560593,0.4775469135091893,0.9526699029126213,0.3052186809517684,0.825130755699151
beta_46,0.11848233297011576,0.18539831370164953,0.48367639287642805,0.9545144804088587,0.32768830022789097,0.8104827181102894
beta_47,0.10224812041158121,0.18577892211439961,0.4667168618122559,0.9580498866213152,0.2982283543277262,0.8288979080620996
beta_48,0.029847521754307823,0.18684530748077907,0.4770873859932373,0.9505030181086519,0.31313069964624796,0.8464040397753251
beta_49,0.03017004578608231,0.18784331247982858,0.4924205833465395,0.968139534883721,0.306649243509142,0.8290577108231747
beta_5,0.02402873934333953,0.1680040754894263,0.3865798026491384,0.9000880619127047,0.24243731477410657,0.34148835068337874
beta_50,0.02949582955072326,0.1862377271502208,0.4454021935780589,0.9716312056737589,0.33300653433338107,0.7937033822735259
beta_51,0.11261048067833695,0.18802758669391942,0.37021271580374815,0.9774853801169591,0.30703337230603645,0.8236714468858144
beta_52,0.11127758293934815,0.1853853723183148,0.4768075307097944,0.934,0.2980682412191876,0.8101866178879529
beta_53,0.10803797969173204,0.18716562795923344,0.5020087756815723,0.9588383838383838,0.33469830966670566,0.7999393390150503
beta_54,0.11556914476580754,0.1868294501150875,0.49925808392885795,0.9511035653650255,0.2928298758454433,0.8387886302848808
beta_55,0.11850355327160486,0.18738649335018168,0.5006183486126772,0.9248447204968945,0.30715938203162785,0.8380736900051149
beta_56,0.10432545519321237,0.18780141338794973,0.4920553251071109,0.9601398601398602,0.31102887515319005,0.833007716872117
beta_57,0.12551743108665747,0.1860971205276914,0.4926895090199992,0.9847826086956522,0.30608663496354627,0.8551594762981634
beta_58,0.09327368911181132,0.1853536648412202,0.4688804775401434,0.9683628318584071,0.3111846614387789,0.8271220348555858
beta_59,0.09901671910668786,0.1860547311385353,0.480529788723962,0.9882494004796163,0.3118209493995199,0.7918651179321071
beta_6,0.023980790714353554,0.16719055793643298,0.34718000214269984,0.9001540245114277,0.2153640338812819,0.24552839827645662
beta_60,0.11018276608900657,0.18666105583768872,0.4929350853596014,0.9699481865284975,0.3141664069642971,0.8223155848392499
beta_61,0.1170909225874951,0.18541810356101943,0.471235539047434,0.9658854166666667,0.2996620134592548,0.8027059754002411
beta_62,0.11661619753741925,0.18659539700357114,0.4498379006919173,0.9446952595936795,0.3169139866061579,0.839627056004324
beta_63,0.0993403963562074,0.18601407504234785,0.48250337752018924,0.9395910780669146,0.31910923877343983,0.7863732515757234
beta_64,0.1106945899606534,0.18668898141330514,0.4827037092372991,0.9709359605911331,0.3041434473602662,0.8119353776116034
beta_65,0.04370945728925556,0.1885515228401679,0.4504947924391105,0.9717948717948718,0.3349092063374559,0.859819292366455
beta_66,0.06449574250118417,0.18644395066540123,0.48614795775876096,0.9512875536480687,0.31693086682313243,0.8263032629916812
beta_67,0.0970029740847517,0.18439240362265388,0.45941634594849157,0.9381461675579323,0.29869988029398675,0.82303768703416
beta_68,0.09961551757435542,0.1811795802916214,0.4818591061994183,0.9713968957871397,0.29989289769738103,0.8603368672555591
beta_69,0.02893931519162788,0.18599977818203645,0.49730584529640454,0.942737896494157,0.3368784188026721,0.8420982499479468
beta_7,0.02397195206628296,0.16552469067224723,0.3630209243027738,0.9001578711131978,0.2562956189183554,0.33164560721065384
beta_70,0.10108480830122879,0.18486729532580448,0.4685893883999387,0.9543599257884973,0.3672132626965495,0.8354186191968732
beta_71,0.1061656132272813,0.18748315343585842,0.4945114626826719,0.935929203539823,0.36632800904473295,0.8636230378542968
beta_72,0.09595159189043842,0.1823347098510823,0.45789352923696014,0.9603351955307263,0.2932038626179384,0.7824215339468117
beta_73,0.11840603190043515,0.1918070285313026,0.5202890166432312,0.9686900958466453,0.3257436680088097,0.8805244265177344
beta_74,0.0890996717501334,0.18410779138876704,0.47877671151753487,0.9466960352422907,0.2861779087680395,0.840301057655029
beta_75,0.11288197055772338,0.18695514200421054,0.4833260638646161,0.9690531177829099,0.3162811274920777,0.8419821889670397
beta_76,0.11698110549682054,0.1878176060183231,0.48805188399728405,0.9518518518518518,0.33605930157870884,0.8435319596964291
beta_77,0.12137270536681168,0.1860359883351248,0.48792681213026057,0.9816666666666667,0.3150665162240057,0.8362812590159885
beta_78,0.11621601746489149,0.18687777832903424,0.4780542239949861,0.9858490566037736,0.29689578600520383,0.8402359603014313
beta_79,0.10695177206739365,0.18699838444999087,0.46718515852687625,0.955181347150259,0.3154939431302264,0.8524734115608473
beta_8,0.024430615245029437,0.1689875719685538,0.3930131051601573,0.900095316688097,0.2408166455238758,0.3417445071322013
beta_80,0.11092324420285472,0.19132713987634867,0.523525693723834,0.9666666666666667,0.3323211882566896,0.9001047654836604
beta_81,0.11432082804461288,0.18723138902279984,0.47428421434386736,0.9475638051044084,0.32738394851040203,0.8370412097842831
beta_82,0.10954817884359459,0.1857762046783271,0.4727638929268856,0.9208112874779542,0.34343501042848423,0.7417884582154523
beta_83,0.1091869643097836,0.1859793407662159,0.4274883539131069,0.9769886363636364,0.33101581113877354,0.816260062330282
beta_84,0.10747170192481155,0.18638306661413076,0.4755400768686864,0.9744125326370757,0.2969362357426485,0.8352470813774827
beta_85,0.10147432952244848,0.1835255505362631,0.477898767445633,0.9625,0.3231200368469904,0.7569623002192047
beta_86,0.11521807949703244,0.1871238692657451,0.48857430789797485,0.9713942307692308,0.333833498235224,0.8630823198086528
beta_87,0.1139095955734579,0.18714038907316474,0.4872648650049758,0.9652956298200515,0.3068353887377523,0.8543630965032967
beta_88,0.10230935667892024,0.18801247405538568,0.5008512858825772,0.976123595505618,0.30666959878591327,0.8259506236053705
beta_89,0.12096302839124819,0.18655699515789737,0.4849338197831712,0.9473347547974413,0.2957090116164976,0.8032230576150023
beta_9,0.024277661328171076,0.16658495224264463,0.39024607490604335,0.9001307766324486,0.25482044596811826,0.2604462155182741
beta_90,0.08668759834944435,0.1873553649805963,0.440262639919218,0.9602898550724638,0.3290940066488801,0.8267098562950164
beta_91,0.10268986347723424,0.18455751550345345,0.4602938170402793,0.9348639455782313,0.3034539542475421,0.8180726705957825
beta_92,0.10687808831571904,0.18448548767077771,0.3830033414906141,0.9794411177644711,0.30469910616171786,0.7335114413025103
beta_93,0.09194135613628163,0.18508480541828645,0.4702240791542036,0.9537473233404711,0.3293969782801731,0.8215736018805205
beta_94,0.10845459998674375,0.18673187644627615,0.482289897388233,0.9348258706467661,0.3144333363626344,0.8450979444089464
beta_95,0.10271039573212774,0.18668039285625207,0.48226954537675404,0.9611111111111111,0.298137607878747,0.8152614839851641
beta_96,0.028763362654517684,0.18666075903334772,0.48546765712139883,0.9573964497041421,0.3081958755077795,0.7483473190760328
beta_97,0.07519956163915827,0.18623177649699812,0.4912394016317978,0.9506880733944955,0.33450086305930987,0.7578944006082123
beta_98,0.10890626398600681,0.18810838863648197,0.49284104464777767,0.9727272727272728,0.3100499916729918,0.869195015524918
beta_99,0.10915411343021006,0.18833473431731826,0.4939842216096182,0.9784222737819026,0.3344277239526371,0.8441072371504048
logis_1,0.024012171824507045,0.1685902573710363,0.3885681139543259,0.9000418400316125,0.20569071088458848,0.3680478108341836
logis_10,0.0239810344801934,0.1665409689019994,0.3768244427488918,0.9000377796515512,0.2219399767989758,0.36019879728528625
logis_100,0.12476987069679138,0.18460195169804358,0.4627307627992968,0.9136363636363637,0.3118758302439893,0.7927538377120986
logis_101,0.12649086683047023,0.1846568611142263,0.4573144641065062,0.9123861566484518,0.2918406942497574,0.8069825464009186
logis_102,0.07036371278219555,0.18523202574823758,0.4783950865766671,0.9172995780590718,0.3353354740041647,0.7688871826348497
logis_103,0.12646249951014144,0.18267660059843313,0.4636897379682555,0.9134171907756814,0.29694451162637536,0.7320963244208457
logis_104,0.12466761822340644,0.184860182846459,0.4862637638659917,0.9180803571428572,0.327220292319895,0.8005175488558879
logis_105,0.12170875185655894,0.18443785541963859,0.4722010681559574,0.9130681818181818,0.310081164132953,0.8175974409902579
logis_106,0.08378038626308315,0.18444225743480486,0.4708532162958561,0.910752688172043,0.29861264261590176,0.7405499915766839
logis_107,0.1260691348175669,0.18215789094491935,0.40845187813668415,0.9155709342560554,0.36625940870013385,0.6971692746813118
logis_108,0.12640440567452313,0.18410398272254574,0.4583579405784125,0.9104672897196262,0.3051849341048862,0.7957098079127438
logis_109,0.12595535706019242,0.18259351539916555,0.3862239945572432,0.9143790849673202,0.2965409471727761,0.7284745089952084
logis_11,0.02653408466234912,0.16662352151140128,0.37350479435857187,0.9000244805532606,0.20871589162869955,0.3701260117463778
logis_110,0.12638370579151698,0.18667177886535255,0.4845537719782975,0.9106960950764007,0.31741587810056937,0.7464647708993871
logis_111,0.09571413522064232,0.18420514379765363,0.4192438021395163,0.9210389610389611,0.31040040695273363,0.5984009074178361
logis_112,0.12573621808829155,0.18623168212999475,0.46352442543956374,0.9217125382262997,0.303130067610236,0.8234797330881248
logis_113,0.12466581389308842,0.18456937164405976,0.4392992426367569,0.9167130919220056,0.34996519418934546,0.799384956623343
logis_114,0.11535737868678922,0.18422120102102163,0.32743306864214605,0.9120503597122303,0.3223117966873024,0.73207622173423
logis_115,0.12632923358033993,0.1810944151682804,0.3403988026342203,0.9224,0.3175321990891373,0.5841552357732408
logis_116,0.10669182035410853,0.1869999604597049,0.5376232858491955,0.9125,0.34750783719009165,0.6585467717220396
logis_117,0.09830216177734487,0.1806433975388841,0.3728306059343396,0.9099494097807758,0.2967726265708694,0.6630805775281661
logis_118,0.04152633221666831,0.18238928807626636,0.39073306921547424,0.908529945553539,0.29240063075320927,0.718740849024583
logis_119,0.12606890868042417,0.1811078685633347,0.46011361025664643,0.9140625,0.3046329027006286,0.7434232724479731
logis_12,0.02580987821448609,0.16595771366246087,0.3663000414919104,0.9000416621098735,0.2175833269357987,0.3656954544263925
logis_120,0.1120520804224419,0.18724611984536085,0.4798362799333391,0.9260869565217391,0.3450754737175218,0.841412693091685
logis_13,0.02456471060817258,0.16709765237218505,0.38002301910417446,0.9000317779472602,0.21690206009707388,0.3662956843170684
logis_14,0.028680534801159882,0.16472490006907453,0.3688091675740296,0.9000445533526398,0.25407105904463334,0.3618633353463019
logis_15,0.02396172942239591,0.16561664015678068,0.35999873682032546,0.9000330157259115,0.21546951293486596,0.36196778807582497
logis_16,0.02408102825014166,0.16645274668826726,0.37174495426839527,0.9000440646792858,0.20500187367044448,0.3636025573636711
logis_17,0.02403212613177608,0.16771769527549513,0.3829195651892122,0.900031021252279,0.19239213574821998,0.36332685343648474
logis_18,0.024030244852271964,0.16741709668901222,0.3747321529598412,0.9000459320981266,0.17357852313482433,0.3730222457092054
logis_19,0.024916213214676804,0.165126847822052,0.36489186111005734,0.9000330305532618,0.21743548382196912,0.35864652900513005
logis_2,0.023497733897603477,0.16669528757129826,0.3788787978726962,0.9000332069327506,0.22465185694483783,0.36226643145622517
logis_20,0.025123621141050746,0.16647018682734915,0.3628046902048653,0.9000433873944342,0.2000085142575344,0.3652949319150707
logis_21,0.06070852267083014,0.18446216995539688,0.4683635048082021,0.9100671140939598,0.3401512695401753,0.7849995181408466
logis_22,0.12430777277657089,0.18470094214626406,0.4695103258258503,0.9127937336814622,0.290116536875396,0.8037339428756385
logis_23,0.12371684068648332,0.18591519637754267,0.47960480568309904,0.9138832997987928,0.3062383793117315,0.8399457868195587
logis_24,0.1261205327059107,0.18323791019407026,0.45793260299267424,0.9130217028380635,0.2883970661390435,0.7952914301452877
logis_25,0.12611414232739118,0.18594307032670987,0.4725672969669158,0.9157635467980296,0.3108343968531471,0.8100823196563032
logis_26,0.12409763275752123,0.18660346764433797,0.485147854157261,0.9170854271356784,0.34024786516645544,0.8074582363692498
logis_27,0.12265845781810894,0.18544365734681983,0.4813401060466034,0.9130584192439862,0.33918714848007964,0.796992949977649
logis_28,0.0674795434630716,0.1843983288300428,0.4701510649974284,0.9156729131175468,0.3464739276703033,0.7586868388277961
logis_29,0.11139958216560372,0.18425382180911326,0.469480414487378,0.9189616252821671,0.3240704212304323,0.6280934732494053
logis_3,0.023958710907920528,0.16670172511297143,0.37293957813047107,0.9000331712253675,0.22251039699609262,0.3706809873911019
logis_30,0.1260570895546405,0.18650870498971794,0.4779251088704799,0.9148936170212766,0.3098889452784736,0.763390046976314
logis_31,0.12605414867618556,0.18833790221785185,0.4921228386710942,0.9244299674267101,0.3191195618237585,0.8591486188175496
logis_32,0.12274351915010621,0.18138490713705183,0.454996296375364,0.9198757763975155,0.31649816632552147,0.7678696262959177
logis_33,0.12602904563102613,0.18197969096680666,0.4673997377464014,0.9111692844677138,0.32326367199133305,0.7640464095991951
logis_34,0.09623467147542618,0.18496024413468978,0.4684966263206777,0.9122340425531915,0.2944626823302704,0.8097171678132612
logis_35,0.12215302431743212,0.1852442002908196,0.4719555296373128,0.9130514705882353,0.3260546533867872,0.8288978468304584
logis_36,0.04237520297870512,0.18796254764310658,0.4699719814823621,0.908347245409015,0.33436012832075745,0.8857023885307209
logis_37,0.12551258923719155,0.18722816219951524,0.5116354709507384,0.9120987654320988,0.3229226032772492,0.8767722126440919
logis_38,0.11841604124070665,0.1806221601223333,0.4256627860423077,0.9134969325153375,0.27963827782169415,0.8178786997042965
logis_39,0.12449588427918618,0.18563024174212117,0.4581220334450622,0.9227810650887575,0.3086992213614821,0.8089454188423998
logis_4,0.02429146353850996,0.16521912527788335,0.370882973041573,0.9000404953217247,0.21839906545518636,0.3571713937677129
logis_40,0.06802846236783033,0.18512777927129367,0.3986484384198694,0.9151982378854626,0.30541945261955045,0.8124552347051959
logis_41,0.1259658171974854,0.18858995849175905,0.5221448445416623,0.9143724696356276,0.3589741693086456,0.877812696749542
logis_42,0.12319120492969307,0.18671427270636842,0.48769885807837854,0.9125,0.3177542307396512,0.8416172528043673
logis_43,0.08838624389576141,0.18218250555879167,0.4717366747755187,0.9091836734693878,0.2983715156941241,0.830117861894622
logis_44,0.12592778304271077,0.18439132322400575,0.48028838556691933,0.9146739130434783,0.32449594218780475,0.8114134920831418
logis_45,0.0727159793123737,0.18606885932070136,0.463302860724495,0.9125615763546798,0.3136643094133754,0.7759392455015479
logis_46,0.11739565021089268,0.18838563785607176,0.505528983092971,0.9130681818181818,0.3115185848277102,0.8861472371307348
logis_47,0.12228992987588796,0.18398487629372728,0.4587049045716798,0.9155756207674943,0.29710927317120367,0.7950231314636693
logis_48,0.1228156775840514,0.1848101565893288,0.46212798642136377,0.9092391304347827,0.3141619452664377,0.8191739064612952
logis_49,0.12121974228261902,0.186834027924087,0.39384108852584665,0.9176666666666667,0.29886194356799656,0.8304925776952035
logis_5,0.02409132928118617,0.16588698138079724,0.3352553301234745,0.9000371948332996,0.20351610144943266,0.3782306929296585
logis_50,0.1208463436443068,0.18489944161111646,0.4769546553733174,0.9103986135181976,0.34941537431357456,0.7995253837140769
logis_51,0.12586199976484072,0.18595371167476737,0.47311901858973027,0.9171497584541063,0.30888665115403946,0.7694268541490678
logis_52,0.028522141901533436,0.18614961483765727,0.4419372795433173,0.9203883495145632,0.3363814426194617,0.7468141227511261
logis_53,0.12474618281753966,0.18768458155982495,0.5515545696113415,0.8882460608466836,0.3337733894287319,0.9448784983647832
logis_54,0.12060322322900846,0.18620176853538078,0.4598388383921169,0.9232984293193718,0.3080373206247895,0.7922021886456349
logis_55,0.12325449427855387,0.1835819099433808,0.47273491655571087,0.9176587301587302,0.3176333017178564,0.81109363532569
logis_56,0.12423237057443726,0.18236858818393273,0.44804779055212207,0.9139329805996473,0.2930931528740478,0.816415416187557
logis_57,0.06996923372925024,0.1835106112296414,0.47326152515149866,0.9128014842300557,0.3089512318265523,0.6857507934931922
logis_58,0.07197792402213424,0.1851614655717461,0.47120667308604236,0.9144144144144144,0.3310843186430555,0.8031401911772185
logis_59,0.12287174342472308,0.1841879835081876,0.45977178149818276,0.9123046875,0.29787859716835785,0.5628047525047424
logis_6,0.024023919073463035,0.1659020095334749,0.36552081627861377,0.9000333409853628,0.20688343703963025,0.3524140182757657
logis_60,0.08242010355562425,0.1869026557013537,0.47385020505054865,0.9176795580110497,0.3114662997426627,0.8234202127931636
logis_61,0.12236117560045981,0.18508231496926944,0.4515489002638634,0.9144356955380578,0.31066736378221005,0.8037774656836328
logis_62,0.09864340925998777,0.18426149927917748,0.4647086521557069,0.9134751773049645,0.30079291270291036,0.818233376998026
logis_63,0.12576075162839329,0.18547625546117014,0.4669869978066221,0.9230555555555556,0.29504219492959216,0.7761285680027571
logis_64,0.12299822413145979,0.18447423096402019,0.47506676918723023,0.9142857142857143,0.30746027708247486,0.7643107869645794
logis_65,0.12458959742276579,0.1888697902295621,0.5071014946199699,0.9125628140703518,0.312501479656294,0.8162460104526447
logis_66,0.1254313733610642,0.18553204735006612,0.4351735987617572,0.9337461300309597,0.30031783294116954,0.8044314827177342
logis_67,0.11488048225413396,0.18585959768728774,0.4743202612268749,0.9131348511383538,0.3248746615503749,0.8359548023401248
logis_68,0.11150058740519575,0.18526262252939146,0.48763846426521074,0.9119850187265918,0.31396291768303597,0.8369861501595728
logis_69,0.1170090730917089,0.18277234815180352,0.4598562520397481,0.9144295302013423,0.31810418506190313,0.7864736945106257
logis_7,0.023958957985677685,0.166136090395277,0.34812390663596227,0.9000372352804282,0.23188910501839108,0.36767015668739855
logis_70,0.12570640106250386,0.18644924355484477,0.4596770649430869,0.9152974504249292,0.30697444123400464,0.8306428711255895
logis_71,0.11739588395114968,0.18435147576844146,0.3925117907575457,0.9144404332129964,0.2932877017380612,0.836450995524073
logis_72,0.10843723302414787,0.18625511068380068,0.47068614243449225,0.9148936170212766,0.30732987273714263,0.8155148489563775
logis_73,0.09244746807022863,0.18758893655279044,0.49262294333972967,0.9172972972972974,0.3823394324090304,0.8482525433735866
logis_74,0.06547425264165599,0.1828367359672498,0.4724836042856706,0.9222448979591837,0.2962399787451626,0.799147948026686
logis_75,0.11403823338590867,0.18669196959845993,0.44325394023393305,0.9125220458553792,0.31951880239232117,0.8479047902228616
logis_76,0.12473096152700752,0.1831464311687372,0.4212871250188611,0.9119402985074627,0.2940709461655293,0.7756593661083957
logis_77,0.11090109412347701,0.18427965990535589,0.44249207289173664,0.9129955947136564,0.29355406724529426,0.8337521037222725
logis_78,0.09894248435213966,0.17927996395083992,0.4678862961419955,0.9081632653061225,0.329006776298166,0.7710541052905998
logis_79,0.12563635295478637,0.1833184447098478,0.454144334860778,0.9145539906103286,0.29154947020428257,0.7941448848703098
logis_8,0.023974626294722984,0.16643536824863533,0.37884907762039643,0.9000415336735681,0.2504762456142481,0.3704847042031637
logis_80,0.12477864966323517,0.183178144883415,0.465572993519469,0.9133928571428571,0.2890209899423135,0.7258858923361949
logis_81,0.1256162441573217,0.18008584349439127,0.46687730389781346,0.9118712273641851,0.3050502215017328,0.7970781717565313
logis_82,0.027685448013468106,0.18894894355048242,0.4894843352218884,0.9168855534709194,0.3039961498610717,0.8715403495107898
logis_83,0.07061497902227773,0.18504358939708532,0.44029025563315705,0.9108647450110865,0.3172491970772938,0.8173357788021198
logis_84,0.11541504471083071,0.1847461612225444,0.4702138748457222,0.9138492871690428,0.31781162821101117,0.7946333148548081
logis_85,0.10723333387567904,0.18400219152847783,0.49108857110322013,0.9235732009925559,0.34591034297479284,0.8580348177863296
logis_86,0.12478660478744583,0.18582038497841,0.47506009186539877,0.9191099476439791,0.3077863621674214,0.8103287072922122
logis_87,0.10602665281074228,0.1830110786837006,0.47750228651604487,0.9197943444730078,0.2924314987553053,0.8083712560733135
logis_88,0.1206255681259186,0.18569200094961624,0.38017158809973217,0.9317808219178082,0.316389315898279,0.767609205427339
logis_89,0.1250635603276171,0.18232225542172636,0.4590154543749435,0.9146520146520146,0.39519889357572036,0.7307241085249824
logis_9,0.02393856967923243,0.1660975714326061,0.36155724959289803,0.9000576552217738,0.20102834138336373,0.3747177443225077
logis_90,0.0281493275617057,0.18582730217899018,0.48894058395574613,0.9151658767772513,0.2941217774727792,0.8514462498065717
logis_91,0.12503837825482297,0.18632489367233554,0.4708327822504558,0.9206388206388206,0.2949160496486328,0.8110047950016623
logis_92,0.06553431842085161,0.1885059671886049,0.47937022541267693,0.914712643678161,0.3805890393369715,0.8259564365283262
logis_93,0.11721793125946652,0.18499968845001147,0.47350025890487857,0.9183794466403162,0.29508940339628653,0.7990396777106432
logis_94,0.11947903243483718,0.18618064334351667,0.4762145773002262,0.9194225721784777,0.3224041827629971,0.8295091658639355
logis_95,0.12521784341217915,0.18627899750786908,0.46712348870689124,0.9173913043478261,0.3034565569925255,0.7424830969785833
logis_96,0.12528848354224942,0.18402057637936436,0.4807923747658107,0.9163755458515284,0.30146514153838944,0.8368188510919894
logis_97,0.051004746617312545,0.18842573235508736,0.519446150012601,0.91183970856102,0.32501785040483017,0.8274323353877944
