name,nn,nnr,ir,lr,mvr,spline
beta_20,0.024310521672703717,0.8360725672261841,0.8600322879231326,0.20071347880373389,0.1981594452278812,0.8587366945560444
beta_21,0.04271978618832846,0.8546202593028479,0.887627219227274,0.6196162046908316,0.9003606955289944,0.9248146479914301
beta_22,0.12564375746141923,0.8539851137603645,0.8875685710893757,0.5684587813620072,0.8924538169135818,0.9316582039754926
beta_23,0.6776020001151767,0.8544342342953398,0.8883728314268563,0.5501022494887526,0.8909739263963268,0.9291196565954285
beta_24,0.6665558252328296,0.8548974356093515,0.8874563591157698,0.6902612826603326,0.8950779309425085,0.9315227069432719
beta_25,0.718737591596119,0.8553400265847664,0.8905705711224192,0.8511627906976744,0.9033850454069512,0.9350184235051546
beta_26,0.7151085872988053,0.8550861211354611,0.887600671647162,0.6145985401459855,0.8968098632243875,0.9182595270180357
beta_27,0.6658906164197874,0.8550962074070728,0.8860795035271948,0.6862337662337663,0.8969764891553601,0.9305723805478013
beta_28,0.7902372348360294,0.8547564403940549,0.8891112504025657,0.886910994764398,0.8938581126514222,0.930007035245847
beta_29,0.02736775085993866,0.8531034920152378,0.8855309350077201,0.48955223880597015,0.8952341610728922,0.9252942001704623
beta_3,0.025419162547123376,0.8359746740385005,0.8622607438109096,0.20051606820536041,0.16963978800561225,0.847940104052527
beta_30,0.7147480261327921,0.8553451735427835,0.8860325616473437,0.9455497382198954,0.894251746358467,0.9327011985947422
beta_31,0.14140230348536986,0.8543181595689481,0.8863514714022219,0.5824,0.8952373072635896,0.9247234877886028
beta_32,0.6445109431337325,0.85433309325404,0.886208338700032,0.6775330396475772,0.8917816136474904,0.9226065433011842
beta_33,0.7779066524202953,0.8559892171514403,0.8906738334987002,0.9527868852459018,0.8947820274683908,0.9348024476983683
beta_34,0.047355677646451086,0.8547050873678289,0.886737305147226,0.5821428571428571,0.8920714568836499,0.9270563667171903
beta_35,0.6364140113298329,0.8542315180163484,0.8890780319548628,0.41780104712041893,0.8964783496097719,0.9195554508522141
beta_36,0.6917485725402001,0.8541177748584017,0.8819930106190146,0.5752895752895753,0.8998858952889996,0.9302741968674306
beta_37,0.6815593580978655,0.8554419148209953,0.888824740801027,0.8831460674157303,0.8945199837927127,0.9309918220785804
beta_38,0.6297782952628341,0.8549787840653547,0.8913698375148247,0.8478260869565217,0.8934465056897876,0.9384509863109003
beta_39,0.6884431751900165,0.8558123137812684,0.8886193250096147,0.6745341614906832,0.9003606955289944,0.935145628647
beta_4,0.03763169278735666,0.8361153214985086,0.8608907801253542,0.200947564167861,0.25454961544138976,0.8449416267863241
beta_40,0.7545621246054238,0.8555257051194551,0.8886738604868223,0.8322188449848025,0.8961752589521729,0.9275144332271281
beta_41,0.5897341189693974,0.8546631304628249,0.8855210541921372,0.590566037735849,0.9056887736035518,0.926929327142763
beta_42,0.05024603696178944,0.855223866263593,0.8892708150484233,0.9316062176165805,0.8917892789301455,0.9318708453814809
beta_43,0.7643512010205583,0.8541121091033325,0.8864308992700263,0.6697095435684648,0.8952324718615929,0.9205817647993801
beta_44,0.5213507639965627,0.8525849754537365,0.8841195476476416,0.5631490787269682,0.8954866493847731,0.9213653988926926
beta_45,0.660384168132562,0.8547222741291952,0.8868845347847636,0.6213592233009708,0.8927678546992489,0.929391505809536
beta_46,0.7537565492319553,0.8537224939475012,0.8864782634380273,0.6361158432708689,0.8965724952230776,0.9263411001326549
beta_47,0.6241523940629501,0.8546164149860046,0.8853045158421606,0.6643990929705216,0.8914367817908794,0.9296234944744108
beta_48,0.04501270419967395,0.8544029831377623,0.8862040466924375,0.6040241448692153,0.8950208906251227,0.9313975426069183
beta_49,0.047749876542745394,0.8549485072193653,0.8886014733438342,0.7451162790697674,0.8922698039242714,0.9297322529832676
beta_5,0.024366312022093904,0.8357486502226495,0.8607179679625119,0.20070449530163798,0.2053839594002444,0.8545528682405465
beta_50,0.0428429071883564,0.8539508563378401,0.881825533332906,0.773049645390071,0.8972372744862639,0.9243789080782979
beta_51,0.7079208673174029,0.8555985321754616,0.8740875952946837,0.8198830409356725,0.8929946911185324,0.9298714952333432
beta_52,0.6975955567566476,0.8542047219339937,0.8861491297508974,0.47200000000000003,0.891197178638027,0.926850080252584
beta_53,0.671622981366799,0.8550945793259419,0.8900741110287063,0.6707070707070707,0.8977168418776799,0.9263823091667391
beta_54,0.7320814801459752,0.8538909889203753,0.8884147939664169,0.6088285229202037,0.8907619719805939,0.929867895078685
beta_55,0.7559132676193991,0.8545544823172609,0.8892401252774799,0.3987577639751553,0.8923335712395821,0.9304546937704026
beta_56,0.6425023084731863,0.8549476687104315,0.8885635599638309,0.6811188811188811,0.8937324271875201,0.9302336776288596
beta_57,0.812191767068663,0.8555143772346856,0.8895975102592919,0.8782608695652174,0.8919855533475214,0.9340247526236436
beta_58,0.5545117850331526,0.8544948137835119,0.8854930876228468,0.7469026548672566,0.8935136022601252,0.9293160948215411
beta_59,0.6006791942196439,0.8548093578588348,0.8872172519788608,0.9059952038369306,0.8938314364683113,0.9251903795213775
beta_6,0.02399875412131056,0.8357656257797113,0.8558921350624293,0.201232196091421,0.23004135352705785,0.842652866945326
beta_60,0.6902345054643444,0.855102001530661,0.8890250525318549,0.7595854922279794,0.893886320450815,0.9292699093060435
beta_61,0.745752389739553,0.8549608810467896,0.8863299050469173,0.7270833333333333,0.8913964001680355,0.9268371357561397
beta_62,0.7421086547537155,0.8547055504346509,0.883179604199946,0.5575620767494357,0.8944680661191411,0.9309488480372543
beta_63,0.6039206353215315,0.854065287028013,0.8866188498544194,0.516728624535316,0.8945041744269578,0.9236228313910372
beta_64,0.6949313697319954,0.8549657241395392,0.8875779602989154,0.7674876847290641,0.8919565794056619,0.9277937607192996
beta_65,0.15912841393991103,0.855592709708191,0.8840364341149474,0.7743589743589745,0.8977432039615236,0.9342961510223986
beta_66,0.3256288107589727,0.854543032931145,0.8875502152225997,0.6103004291845494,0.8942318779331694,0.9291077779193588
beta_67,0.5859002095711016,0.8537345544430825,0.883594875540707,0.5051693404634581,0.8914957225366619,0.9280633935863514
beta_68,0.6069261419221277,0.8539772963765205,0.8871227751551604,0.7711751662971176,0.8916448497120861,0.9334752047724761
beta_69,0.041557842383201565,0.8537357155624022,0.8881154549106786,0.5419031719532554,0.8979893555196756,0.930225030489593
beta_7,0.023948402212754745,0.8354312127723517,0.8577668305431594,0.20126296890558174,0.2060076790586012,0.8533165094850736
beta_70,0.6190412315203344,0.8539145081951498,0.8848734694793239,0.6348794063079778,0.9039266894268791,0.9297468091675856
beta_71,0.6597392319785156,0.8540993729612715,0.8879583560767252,0.4874336283185841,0.901028422100933,0.9331125195201758
beta_72,0.5819687553925403,0.8527833192645273,0.8828088777036124,0.6826815642458102,0.8834566719939383,0.9224136246548855
beta_73,0.7577801212038896,0.8562981359116079,0.8931415775863106,0.7495207667731629,0.8953334780813791,0.9372973618757011
beta_74,0.5236870261777956,0.8543263774439526,0.8867154488709139,0.5735682819383261,0.8897108870816335,0.9309481100404691
beta_75,0.7140537769228369,0.8548155644098718,0.8874415361988462,0.7524249422632796,0.8941506605167875,0.9313230019397354
beta_76,0.7469685882867242,0.8555009701054604,0.8887310705597191,0.6148148148148148,0.8976188703919298,0.9322602344386454
beta_77,0.7822802770639546,0.8552131507730603,0.8886311753661542,0.8533333333333333,0.894237132321372,0.9312638850547514
beta_78,0.7411750267802821,0.8556441280209207,0.8878096154794857,0.8867924528301887,0.891050621736279,0.9322045498874703
beta_79,0.6671104946172335,0.8551441676071987,0.8858063116777644,0.6414507772020726,0.8940522624715561,0.9330396376462432
beta_8,0.027616349961925316,0.836268893914906,0.8618538179929841,0.20076253350477544,0.24601140732046378,0.8549026365200484
beta_80,0.6989391308853194,0.8558944695423197,0.8931088888440016,0.7333333333333334,0.896155668112364,0.9392711562434676
beta_81,0.7264211776487021,0.8548632336392854,0.8863267016200197,0.5805104408352668,0.8965344512583915,0.9307215796834587
beta_82,0.6883674378260535,0.8538752868826043,0.8852282705829884,0.3664902998236332,0.8996662421167949,0.9178712477605842
beta_83,0.6857141929441792,0.8552661406441773,0.88115116214004,0.8159090909090909,0.8972565295616883,0.9288416533142794
beta_84,0.6720413690458682,0.8550862621947167,0.8868766540239111,0.7953002610966058,0.8912752669677446,0.9309134828541165
beta_85,0.6277296567322744,0.8532124977566757,0.8856201105242645,0.7,0.8949660202645755,0.919553200683344
beta_86,0.7342750436267415,0.8549519919464474,0.8882308061927976,0.7711538461538463,0.8916615584355327,0.9341014649953268
beta_87,0.7237444160011417,0.8551382823659672,0.8882904989024536,0.7223650385604115,0.8922930720778477,0.9332478696005433
beta_88,0.6310533569548822,0.855490135602345,0.8902839237994645,0.8089887640449438,0.8922723483338677,0.9300125140198567
beta_89,0.7804820916998068,0.8545364827492168,0.8873771462326266,0.5786780383795309,0.8918174442454335,0.9262000751523759
beta_9,0.026403512116651782,0.8356194464155681,0.8612165215285924,0.20104621305958845,0.2725797062702255,0.8444611867343835
beta_90,0.5065113924992806,0.8554888911458982,0.8828147826398358,0.6823188405797103,0.8967482085257013,0.9302193106888507
beta_91,0.6346614052644685,0.853613925331578,0.883549846012893,0.4789115646258504,0.8920899817808563,0.927284453248897
beta_92,0.6683870310018089,0.8540843755693883,0.8744169886417076,0.8355289421157686,0.8924711521159232,0.917258413621845
beta_93,0.5489433445941889,0.8543648544061753,0.8855526141811645,0.6299785867237687,0.8967860799796129,0.928508701627973
beta_94,0.6811732360703496,0.854998651925246,0.8875591908901606,0.4786069651741294,0.8939196866256072,0.9319740092404878
beta_95,0.6353236198139354,0.8552937013382012,0.8879240170219659,0.6888888888888889,0.891205849470472,0.9286364131758984
beta_96,0.04378081219122977,0.8543211060817868,0.8871856090017791,0.6591715976331362,0.8924631329241011,0.9190720287008223
beta_97,0.4154020238292502,0.8547076933975739,0.8884077437853601,0.6055045871559633,0.8974240655770049,0.9207883563192694
beta_98,0.6851015554924268,0.8552876620349203,0.8890219340986363,0.781818181818182,0.8929144864590375,0.9351384966862104
beta_99,0.6871773351327516,0.8550011518011003,0.8887892025282386,0.8273781902552204,0.8976830186634213,0.9316048331042239
logis_1,0.02429235879070651,0.8360369382485958,0.8611460990347191,0.20033472025289975,0.0932540264731364,0.8580448659399355
logis_10,0.024064561446330252,0.8356690172665062,0.8595848192450916,0.20030223721240925,0.09603922166162367,0.8569743354231218
logis_100,0.8124993058850509,0.8543377444869946,0.8846516885613992,0.3090909090909091,0.8651062006735035,0.924944008182143
logis_101,0.8263409767871576,0.8538329204877748,0.8834034335617978,0.29908925318761387,0.8895945516944026,0.9261298105458221
logis_102,0.3773849664373795,0.8543420903637013,0.8865246114332422,0.33839662447257385,0.8817447551623747,0.9218718075463758
logis_103,0.826318031065823,0.8540022398275648,0.8846655100897499,0.30733752620545074,0.8872642283848954,0.9172507017763123
logis_104,0.812021585367652,0.8544586562286308,0.8876955348558654,0.34464285714285714,0.8907280936602646,0.9260214895416805
logis_105,0.7884179525121394,0.8539244552765192,0.885393041991682,0.30454545454545456,0.8929183830165327,0.9275898122459846
logis_106,0.4850673073155152,0.8537588164954091,0.8850421565105822,0.28602150537634413,0.8906394441325726,0.9177709487146203
logis_107,0.8235062240835671,0.8533663385985089,0.8771260153926712,0.32456747404844294,0.8122609254183971,0.9122293139105843
logis_108,0.82626376561408,0.8538414312778165,0.8836191372084505,0.28373831775700936,0.8672829897770429,0.9248085714928896
logis_109,0.8227672084162982,0.854103419352531,0.8751099771232377,0.3150326797385621,0.8877944833474909,0.9169312698221491
logis_11,0.044503878536916563,0.8358891104769688,0.8593449827742585,0.20019584442608404,0.09581587270477956,0.858382995431624
logis_110,0.8262339096880169,0.8538712800141584,0.8865767549725969,0.28556876061120545,0.8911611984933844,0.9183274126554982
logis_111,0.5810276929660166,0.8547997564300668,0.8798222787851036,0.36831168831168837,0.8938990454893694,0.901289233172825
logis_112,0.8213186379512752,0.8554886952824649,0.8859006796837181,0.3737003058103976,0.8881737393100892,0.9300084525787164
logis_113,0.8128310811316146,0.8550347957093937,0.8825619879822759,0.3337047353760446,0.8707207977506722,0.9266612047589838
logis_114,0.738421899612913,0.8537420433957358,0.8671264750248846,0.29640287769784174,0.8939716022997155,0.9167238970181166
logis_115,0.8261830223920543,0.8544827538204965,0.8700542756446211,0.3792,0.8947905195064199,0.8996020031619583
logis_116,0.6690321808213856,0.8543830105477195,0.8937247112407141,0.30000000000000004,0.895412474269039,0.9078677272335889
logis_117,0.6022154856427682,0.8530970228157737,0.8725891173042015,0.2795952782462057,0.8877534556176687,0.9078816319259801
logis_118,0.1481112837660796,0.8535385117397861,0.8750687641203589,0.2682395644283122,0.8896645437573341,0.9150872549404835
logis_119,0.824578090697224,0.8535998521031847,0.8839838723187943,0.3125,0.8922373503374921,0.9184232729656459
logis_12,0.038724434981889454,0.8355027367966452,0.8581912590562502,0.2003332968789872,0.09679251602746133,0.8575866717799803
logis_120,0.7124996031112749,0.8554752355039937,0.887761487641601,0.40869565217391307,0.8992905860005127,0.9320571652884342
logis_13,0.02877951549685008,0.8358395308193981,0.8600689200282394,0.20025422357808131,0.09541355377236115,0.8578171880627807
logis_14,0.061724067949195105,0.8355213613595438,0.8586491792728689,0.2003564268211183,0.10279501820426641,0.857245891293531
logis_15,0.023987617462975643,0.8356590981280425,0.8575698061564228,0.20026412580729244,0.09557358548884894,0.8572799571103357
logis_16,0.02497230518600054,0.8359487857880546,0.8591925813454603,0.20035251743428617,0.09422895743837482,0.8576322904344806
logis_17,0.02456460655382359,0.8358048088914675,0.8603372742001174,0.2002481700182318,0.09165764392413003,0.8573563019514063
logis_18,0.024558779360149247,0.8360940452536152,0.8595865909616598,0.20036745678501192,0.09159197678957472,0.8588294900717839
logis_19,0.03166713822203679,0.8353821461247232,0.8580012496984113,0.20026424442609414,0.09607096666449502,0.8566921541541703
logis_2,0.02351519095885612,0.8351265306945987,0.8593316562579314,0.20026565546200487,0.0974736040820833,0.8567343916640123
logis_20,0.033347798887626456,0.8358670801234418,0.8580050774695487,0.20034709915547355,0.09423068539946924,0.8577768195662149
logis_21,0.3025393316424805,0.8535606252478027,0.8845141520132035,0.28053691275167786,0.892354110030848,0.9231048774973769
logis_22,0.8113989264343482,0.8548759966362334,0.8861229351435567,0.3023498694516972,0.8893790320226074,0.9269743405413859
logis_23,0.8066962198782993,0.8542867192498578,0.8865187241536702,0.31106639839034206,0.889269020829373,0.9305902609874475
logis_24,0.8260031106830612,0.8533904820639064,0.8831937996227123,0.30417362270450754,0.889988281753009,0.9243741780142607
logis_25,0.8259947067740693,0.8548724852537147,0.8863109087651175,0.32610837438423645,0.8930125371065569,0.9275621284748872
logis_26,0.8099059368971437,0.8550103581113252,0.8879497247188602,0.33668341708542715,0.8871008688118116,0.9273043635715538
logis_27,0.7984859503196272,0.853756026665857,0.8862143565598783,0.30446735395189006,0.8958483597788223,0.9246840242918637
logis_28,0.3571439651194002,0.8535974958385504,0.8847875974531523,0.3253833049403748,0.8701386481423068,0.9198666152223433
logis_29,0.7085783016669553,0.8544128535353437,0.8856349184243786,0.35169300225733635,0.8938301449038785,0.9045071501928895
logis_3,0.024049623099757958,0.8357387178142752,0.859140642898678,0.20026536980294043,0.09725666728491093,0.8583243029149389
logis_30,0.8259433371437938,0.8555074979873485,0.8876805003549794,0.3191489361702128,0.8928943556597227,0.9224752355600826
logis_31,0.8259358190153724,0.8559136795420141,0.8896850246976666,0.39543973941368077,0.8940481827278833,0.9346956407707061
logis_32,0.8030716929604276,0.8540722268253141,0.884113580637909,0.3590062111801242,0.8909269557205184,0.9223580476678315
logis_33,0.8259182683321359,0.8533687488549122,0.8845230908155731,0.2893542757417103,0.892758262519718,0.9206179281440547
logis_34,0.5876123684940159,0.8537911709608986,0.8847123374257334,0.2978723404255319,0.857807938502339,0.9263806312707648
logis_35,0.7950197143099769,0.853935723679156,0.8852637559533303,0.3044117647058824,0.8900653851171555,0.9289006731036131
logis_36,0.1567801027399178,0.8539810617450361,0.8846987219339233,0.2667779632721202,0.413170156832234,0.9356755478124398
logis_37,0.8219366396503235,0.8550377028680548,0.891202638976053,0.2967901234567901,0.8768039738952846,0.935906548694721
logis_38,0.7653455983142283,0.8536727838708261,0.8798297474121094,0.30797546012269944,0.8778400160926559,0.9278877408557682
logis_39,0.8140350887384327,0.8553298142933784,0.8851153894691705,0.3822485207100592,0.8925260511558138,0.9280730500836015
logis_4,0.029919566448992112,0.83493255595729,0.8583242790830778,0.20032396257379742,0.0945870486633788,0.8560899434633699
logis_40,0.36241764754945394,0.8544538759292685,0.8766994147337057,0.32158590308370044,0.89060108757956,0.9274673821717399
logis_41,0.8258479424229781,0.8546408662770719,0.8918562891530222,0.31497975708502024,0.8869663501341649,0.9353448647351473
logis_42,0.8038047332579626,0.8545396759257519,0.8877016140422218,0.30000000000000004,0.8922090841389801,0.9309777009130451
logis_43,0.5254228397378921,0.8538638302024315,0.8855822119326261,0.27346938775510204,0.8906093032673504,0.9294110104509004
logis_44,0.8258232450704837,0.8549483752443283,0.887603207114148,0.31739130434782614,0.8956609873937533,0.9280769555406454
logis_45,0.4001996087859473,0.8548882088779637,0.8851528542348149,0.30049261083743845,0.8931466871623005,0.9232942442055427
logis_46,0.7576269938911068,0.8544179280810733,0.8895590313588086,0.30454545454545456,0.8922526869090487,0.9361585367635441
logis_47,0.7969063578120217,0.8543792353459204,0.8842879796849163,0.3246049661399549,0.8902531240595833,0.9253733574696725
logis_48,0.8011553768247353,0.8538374731921886,0.8839871483403154,0.2739130434782609,0.8891485893538704,0.9276355959697393
logis_49,0.7884522139863563,0.8557866186039211,0.8774762753060171,0.3413333333333334,0.8915159804459132,0.9311982451344893
logis_5,0.02513773407214235,0.8356413265233059,0.8544338262467751,0.20029755866639617,0.09362227910392766,0.859271575064082
logis_50,0.7855631528347057,0.853712549161733,0.8856945602405201,0.2831889081455806,0.7976362068288654,0.9250293243998694
logis_51,0.8257635495099533,0.8548192481603571,0.8863149321735077,0.3371980676328502,0.8925494798798835,0.9224114790605937
logis_52,0.04711520053273281,0.854857308039395,0.8824333305390296,0.36310679611650487,0.8943810165792747,0.9196019266910329
logis_53,0.8167630805153661,0.8554491490403998,0.8966218342655601,0.43743525198785793,0.8958799111785051,0.9448784983647833
logis_54,0.7838569788503973,0.8550731384150033,0.8849227036739015,0.3863874345549739,0.8926629025780123,0.9255426972472915
logis_55,0.8051001116869864,0.853955754233179,0.8856136650790285,0.3412698412698413,0.8950555742119632,0.9269360851840452
logis_56,0.8130286234430534,0.853449334820805,0.8821387577861429,0.31146384479717815,0.8772511090224386,0.9271996175070973
logis_57,0.3789668190332299,0.8537449226831294,0.885457486573269,0.3024118738404453,0.8927771414782326,0.9110383309546255
logis_58,0.39508245395082237,0.8545220104069278,0.8858432059888421,0.3153153153153153,0.8709369618864748,0.9263805870166568
logis_59,0.8022687969006342,0.8539848664712913,0.8839411437239864,0.2984375,0.8857350317467276,0.895845957972742
logis_6,0.024609574135378634,0.8355858741103105,0.8581691318691412,0.2002667278829021,0.09410950830452496,0.855998618549615
logis_60,0.47873139142930604,0.8553066046688103,0.8868531580965837,0.3414364640883978,0.8928719359534615,0.9296364594162385
logis_61,0.7983879770467829,0.85493798445771,0.8838951886876367,0.31548556430446195,0.8929916579726898,0.9269983665776144
logis_62,0.6086571317463145,0.8537038278539596,0.884238840655112,0.3078014184397163,0.8289249047792667,0.9274451574188605
logis_63,0.8256711602928157,0.855143184163816,0.8860136985756994,0.3844444444444445,0.8899947392793819,0.9237447986780976
logis_64,0.8036094948693252,0.8547349296826283,0.8866812353111593,0.3142857142857143,0.8925907721352229,0.9219015451328937
logis_65,0.8162794773253137,0.8541047242690148,0.8893508944516209,0.3005025125628141,0.886900767960672,0.9270047278759257
logis_66,0.8231745194850468,0.8554330761080489,0.8823977208338539,0.46996904024767805,0.8916979666175597,0.9276718826000315
logis_67,0.7387801192185077,0.8538643655120055,0.8853996670915275,0.30507880910683016,0.8929500085750203,0.9296182847029496
logis_68,0.7117811557631083,0.8539937357771988,0.887285382392965,0.2958801498127341,0.893403602210293,0.9299748640870931
logis_69,0.7593712270733592,0.8525296227408607,0.882717406147637,0.3154362416107383,0.8882881253371502,0.9225746595760177
logis_7,0.02409893725375959,0.8355120846201228,0.8559084199601724,0.20029788224342565,0.09935034925217723,0.8578231395341733
logis_70,0.8256183816192559,0.855314804672277,0.8851653103759138,0.32237960339943345,0.8900795754529104,0.9306287451417263
logis_71,0.7591858847696946,0.8537692174531365,0.8752731970391456,0.31552346570397116,0.8883539474860362,0.9297829629144791
logis_72,0.6875443167411988,0.8547941916739423,0.8859392643924515,0.3191489361702128,0.8925744715920564,0.928096437562338
logis_73,0.5596536784298176,0.855333413319112,0.8891269825303082,0.33837837837837836,0.874992311529863,0.9326625181561616
logis_74,0.34395991104034795,0.8539456090034888,0.8856755781213951,0.3779591836734694,0.8903428611487302,0.9255397712174084
logis_75,0.7324653004680864,0.8539897574976208,0.8815395264963692,0.3001763668430335,0.6683182243070849,0.9311357892615104
logis_76,0.8181170167751578,0.8537180054885839,0.8789791176020079,0.2955223880597015,0.8898733331838741,0.9222962790936485
logis_77,0.7075118750434486,0.8543478610085262,0.8821798690426892,0.30396475770925113,0.8848033777178546,0.9301294907988745
logis_78,0.6119543005948678,0.8529542313875013,0.8844989059006075,0.2653061224489796,0.8520318777140434,0.9214071325857491
logis_79,0.8255534492563864,0.8544093654471723,0.8838480284970185,0.3164319248826291,0.8895581486887182,0.9254008945759163
logis_8,0.024234341273325046,0.8357277738458407,0.859897992916275,0.20033226938854468,0.1015685474139735,0.8583176466334578
logis_80,0.822197092833963,0.8527665800973341,0.8836330889582719,0.30714285714285716,0.8837725127542133,0.9152073200863234
logis_81,0.8255347650764147,0.8535580501394638,0.8849277864305095,0.2949698189134809,0.8907050081453767,0.925231809104569
logis_82,0.04204042552032129,0.8544582685962095,0.8875223080921055,0.3350844277673546,0.8913123825382189,0.9343001515492035
logis_83,0.38561126087212283,0.8544602975147035,0.8819266688343776,0.2869179600886918,0.895007561131893,0.9281000687157962
logis_84,0.7440502417938148,0.8541763057158821,0.8853851046541564,0.3107942973523422,0.8950778650236075,0.9249680052957604
logis_85,0.6786127725481914,0.8546482315303984,0.888650754936427,0.38858560794044666,0.8950619648771265,0.9335818352107743
logis_86,0.819207957819169,0.855025465470382,0.8868253603580617,0.3528795811518325,0.8924119437565563,0.9278085120781137
logis_87,0.6691863223230223,0.8546221185672842,0.8870701765913371,0.35835475578406173,0.889668402257596,0.9274988895467954
logis_88,0.7860264764557728,0.8551305946093968,0.8751158575342765,0.4542465753424658,0.8946476591075625,0.922630042652786
logis_89,0.8249871089229954,0.8527345833104493,0.8828952972798046,0.31721611721611725,0.8597883069531652,0.9158963494215836
logis_9,0.02396772336617846,0.8359752536446281,0.8579782065987368,0.20046124177419036,0.09379086670634285,0.8590782772347642
logis_90,0.046314640319290584,0.8547496168979579,0.8882289438700288,0.3213270142180095,0.8620863798285449,0.9325966560786654
logis_91,0.821523784248224,0.8549110666477677,0.8860859063422912,0.36511056511056517,0.890177370011664,0.9276682566377019
logis_92,0.34545062019716316,0.8549963226143361,0.8869317320359754,0.3177011494252874,0.8650612570370486,0.9293036663546341
logis_93,0.7590404576238851,0.8541212622428728,0.8856962203266487,0.34703557312252964,0.8900006403377188,0.9254157460641863
logis_94,0.7771444492304831,0.8550752755044908,0.8869783983171821,0.35538057742782153,0.8935850052087477,0.9302148291001522
logis_95,0.8231136947121281,0.8553543452118073,0.886172388738295,0.3391304347826087,0.8829598723413705,0.9196909657742964
logis_96,0.8236807651831537,0.8542901934196968,0.8869382684482472,0.3310043668122271,0.8907976076054815,0.9304823356713641
logis_97,0.2294294914868808,0.8543040293928825,0.8911698943000597,0.2947176684881603,0.8947854688005173,0.9286860341691816
logis_98,0.7222354669395115,0.8536228676872061,0.8840898252660893,0.2833922261484099,0.8902338422512004,0.9220850240997299
